StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Prolific_ID,punishmore_1,punishmore_2,parsimony_1,parsimony_2,threestrikes_1,threestrikes_2,LWOP,deathpenalty,AttnCheck1,rates_1,rates_2,fear_1,fear_2,fear_3,AttnCheck2,dueprocess_1,dueprocess_2,dueprocess_3,uncertain_1,uncertain_2,uncertain_3,uncertain_4,hate_1,hate_2,hate_3,anger_1,anger_2,exclusion_1,exclusion_2,exclusion_3,degrad_1,degrad_2,degrad_3,suffer_1,suffer_2,prisonvi_1,prisonvi_2,harsh_1,harsh_2,harsh_3,revenge_1,revenge_2,revenge_3,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,venge_1,venge_2,venge_3,venge_4,venge_5,vprone_1,vprone_2,vprone_3,vprone_4,Raceresent_1,Raceresent_2,Raceresent_3,Raceresent_4,TV_1,TV_2,TV_3,TV_4,TV_5,TV_6,TV_7,TV_8,TV_9,Sentence_1,Sentence_OpenEnd1,Sentence_OpenEnd2,age_1,gender,race,education,politid,feedback
2025-12-02 23:43:40,2025-12-02 23:57:16,0,223.29.141.137,100,816,1,2025-12-02 23:57:17,R_3DwYcX0st1kRWVz,,,,,37.751,-97.822,anonymous,EN,0.8999999761581421,677da02dc68ea2b62a30b052,4,7,1,1,7,7,7,7,9,3,1,7,1,1,4,1,7,7,4,7,4,1,7,1,7,7,7,7,7,7,1,7,7,7,7,1,7,7,1,7,4,4,1,7,4,4,7,7,1,1,7,7,1,1,7,7,7,1,1,1,7,4,1,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,50,I recommended this sentence because Darryl's action led to the death of Frankie.,Justice for the deceased.,23,2,1,4,7,
2025-12-02 23:40:01,2025-12-02 23:57:20,0,66.182.80.64,100,1039,1,2025-12-02 23:57:20,R_3J6nztGfzxB1a8h,,,,,41.7028,-112.1777,anonymous,EN,1,639b9ab341f4429b1b3c06a2,1,5,2,5,6,5,7,7,9,7,6,5,2,2,4,2,7,1,5,6,6,1,5,2,4,7,6,7,7,5,5,5,4,7,6,4,2,6,6,6,5,6,1,3,1,5,4,5,1,1,7,7,3,2,6,6,6,2,4,2,6,6,4,5,2,5,5,6,5,4,1,5,5,1,5,5,5,1,30,Because I think that amount of time is justified for the second degree murder he committed. He needs to be punished for his crime and not be allowed to live his life as if the murder didn't happen.,It will make it clear to others and Darryl that second degree murder is a serious crime and comes with serious consequences for those who commit the crime of second degree murder.,58,1,1,4,6,I thought the study was interesting and thought provoking.
2025-12-02 23:42:41,2025-12-02 23:57:35,0,174.66.188.252,100,893,1,2025-12-02 23:57:35,R_7psaBg03wsYe168,,,,,33.2109,-117.2232,anonymous,EN,1,5e914ee346d11b48197172c2,4,3,4,7,3,1,7,3,9,5,3,5,2,1,4,5,7,4,2,4,5,1,2,5,3,4,5,4,4,4,5,4,3,1,1,7,6,3,6,2,3,2,7,4,2,7,4,5,1,1,7,7,1,1,7,7,4,2,4,2,6,4,1,2,1,6,3,4,5,7,4,7,3,4,2,2,2,3,30,Because I don't believe he intended to kill him but was still responsible for contributing to his death.,Fair punishment for the crime.,32,1,4,2,2,n/a
2025-12-02 23:43:26,2025-12-02 23:58:02,0,86.109.95.195,100,876,1,2025-12-02 23:58:03,R_728QwzPmNt4ad84,,,,,35.2296,-80.843,anonymous,EN,1,67dc849f4725aad5978b9eb1,4,3,1,4,6,5,7,7,9,6,7,1,2,1,4,5,5,6,5,6,4,5,6,3,5,6,5,6,7,6,1,6,3,7,7,1,6,6,1,6,6,7,3,6,6,5,6,6,6,6,4,6,2,6,2,4,2,4,6,3,2,3,6,7,1,7,3,5,3,3,5,6,6,7,5,6,5,5,50,because he caused the death of another human he claimed he once loved,to make him spend all his years so miserably in prison,58,1,3,6,7,the study went well
2025-12-02 23:40:33,2025-12-02 23:58:02,0,97.186.204.206,100,1049,1,2025-12-02 23:58:03,R_1XajGOWRZl7ghxQ,,,,,38.9909,-94.5525,anonymous,EN,1,6571f52abf0c07aa1ca785e8,2,1,1,7,4,1,6,6,9,6,4,6,4,2,4,4,7,1,3,1,1,1,4,2,4,5,6,2,3,1,5,1,1,3,4,6,7,2,6,3,4,7,4,1,1,7,2,5,1,1,7,7,1,1,7,7,6,2,4,4,5,1,1,1,1,7,1,1,7,7,5,6,1,5,4,6,1,1,30,I think he should get the upper limit on the usual sentencing range. His circumstances don't mitigate his attack and her horrible death.,It will keep him from hurting others when he gets frustrated.,57,2,1,3,4,Every crime has its own details that determine the right path to punishment.
2025-12-02 23:51:28,2025-12-02 23:58:46,0,24.28.113.241,100,438,1,2025-12-02 23:58:47,R_6EHIW7tALDqS6rv,,,,,32.8964,-96.8635,anonymous,EN,1,5ebb96b6cd673a0008ace9ce,6,2,5,5,2,1,3,2,9,3,2,6,2,2,4,2,7,3,4,4,2,2,3,4,4,5,3,3,3,4,6,5,2,2,2,7,6,1,6,1,2,3,2,1,1,6,2,2,1,5,7,6,2,2,6,7,5,2,4,3,6,3,1,2,1,6,2,2,6,6,2,6,1,5,1,4,1,2,45,"He obviously murdered her and is an evil, dangerous guy. He needs to be removed for the safety of society, and so he understands that what he did is very wrong.",Public safety and punishment for an evil act.,28,1,3,4,2,"I think the personal story made me feel more right-leaning, and I assume that was intentional."
2025-12-02 23:44:54,2025-12-02 23:59:22,0,184.23.62.143,100,867,1,2025-12-02 23:59:22,R_6gI3RyvOwuXcN57,,,,,37.3512,-121.8846,anonymous,EN,1,65983c420d89145cbdb05468,3,5,2,3,4,3,5,5,9,5,5,4,3,3,4,5,4,3,3,5,4,2,3,4,4,5,5,6,5,5,4,4,3,3,4,5,6,3,5,4,2,5,6,3,1,7,5,5,2,2,6,6,2,2,6,6,6,2,3,2,6,4,1,2,1,7,1,1,5,6,2,2,2,2,2,4,1,2,50,"The life he took cannot ever be given back. He is a danger to society and is not fit to be around others. ","To remove him from society and protect everyone from him. ",43,2,6,5,3,Thank you and good luck.
2025-12-02 23:38:41,2025-12-02 23:59:37,0,172.56.104.20,100,1256,1,2025-12-02 23:59:38,R_6UUhBsLhZxrgG4x,,,,,47.4902,-122.3004,anonymous,EN,1,5dd38420a71de83809342ca3,3,5,2,4,6,1,7,7,9,5,5,6,2,2,4,4,7,1,4,5,4,1,5,2,4,4,3,5,5,4,4,5,4,6,4,2,4,5,4,4,2,4,4,1,1,7,2,5,5,5,4,3,5,5,4,5,6,2,2,2,6,2,2,2,1,4,4,4,4,6,2,2,2,2,1,2,1,1,40,he probably would have killed her anyway,he will die in prison,56,1,1,4,3,
2025-12-02 23:46:05,2025-12-03 00:00:45,0,73.189.126.109,100,879,1,2025-12-03 00:00:46,R_1yGYPqEOaKuNst3,,,,,39.4457,-123.8053,anonymous,EN,0.8999999761581421,614fb0e5a57edac09cfeaf1f,4,1,2,6,2,1,4,1,9,2,2,6,2,2,4,6,7,2,1,6,4,1,2,1,1,1,1,3,6,2,5,5,3,2,2,4,7,4,6,1,4,2,4,1,1,7,1,4,1,2,7,6,2,1,7,7,6,2,4,1,6,5,4,2,1,7,1,1,6,7,2,1,1,1,1,7,1,1,25,Darryl took a life senselessly. The victim was innocent and just trying to live her life.,It will take Darryl off the streets and prevent him from doing it again.,76,1,1,3,2,I don’t have any. It was a good survey.
2025-12-02 23:45:08,2025-12-03 00:00:54,0,173.189.220.253,100,946,1,2025-12-03 00:00:55,R_7f9h79zNPQFxwa8,,,,,38.4218,-82.7173,anonymous,EN,1,664a08c5a2c484ea3a7a7065,1,6,1,4,6,7,7,6,9,7,6,1,3,3,4,6,7,2,5,4,6,1,5,1,7,7,7,7,7,7,3,7,7,7,7,3,5,7,4,7,7,7,7,6,7,4,7,7,1,4,5,7,3,3,6,7,6,1,1,1,7,6,1,6,4,3,6,7,4,5,1,6,6,1,5,5,1,7,50,"Darryl had no business coming to Frankie's home when he knew she had a restraining order against him. He broke the law by going against the restraining order, beating Frankie and then causing her death. He may have had no intention of killing her when he arrived at her home, but his behavior resulted in her death. He deserves a life sentence without the possibility of parole. He clearly has anger problems and could do this to someone else one day if he is not put in prison for life.","Preventing Darryl from harming anyone else, getting justice for Frankie's family and showing other potential criminals what punishment they might get if they have the same violent behavior.",52,2,1,3,6,I enjoyed this study and would like to do more like this in the future.
2025-12-02 23:46:21,2025-12-03 00:01:08,0,100.15.225.189,100,886,1,2025-12-03 00:01:08,R_1MWZcxhNk66f1bv,,,,,38.8218,-77.0531,anonymous,EN,1,663140c398e19ff9b77d4663,4,4,1,7,4,1,7,5,9,4,3,6,2,3,4,4,4,3,4,5,1,1,4,1,4,5,3,3,5,4,7,4,3,1,1,6,6,3,7,1,3,1,7,1,1,7,4,4,1,1,7,7,1,1,7,7,6,5,2,4,6,1,1,1,1,7,5,4,5,5,4,4,5,4,1,5,1,3,25,"The robbery directly led to the victim's death. ",I think it needs to serve as a deterrent for similar crimes,34,2,3,6,1,
2025-12-02 23:49:45,2025-12-03 00:02:08,0,50.115.81.90,100,743,1,2025-12-03 00:02:09,R_6qfJLfAVDhBZgU5,,,,,36.1685,-115.1164,anonymous,EN,1,6516faa7fe0884acf2ada266,6,2,6,7,1,1,3,1,9,3,2,7,2,2,4,2,7,1,3,1,3,1,1,5,3,3,2,2,1,7,7,7,1,1,2,5,5,2,7,1,3,2,3,1,1,7,1,2,4,2,4,3,4,2,5,7,5,2,4,3,6,2,2,2,2,7,1,1,7,4,2,6,6,6,2,6,1,1,20,I think the killing was unnecessary and a20 year jail sentence is apprpriate.,Keep the accused off the streets. Protect the public.,58,1,1,3,1,I enjoyed the study.
2025-12-02 23:58:37,2025-12-03 00:03:00,0,67.173.18.131,100,262,1,2025-12-03 00:03:00,R_3WZtu4LT9TeSNTd,,,,,41.7688,-88.1425,anonymous,EN,1,66a1dbe0b4c16ebde7571aec,1,6,5,5,6,6,6,5,9,5,4,5,6,6,4,5,6,6,6,5,6,5,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,7,7,1,5,6,7,6,7,7,6,7,7,6,3,3,3,4,1,7,5,5,4,7,6,7,6,5,6,6,7,7,6,6,7,6,50,"Well Darryl murdered the person in the first place, we need to punish him",Keeping him hehind bars so that he does not kill again,27,1,1,5,4,nope
2025-12-02 23:52:45,2025-12-03 00:04:16,0,68.199.42.77,100,690,1,2025-12-03 00:04:16,R_61iPlfKdt5mwLyp,,,,,40.2415,-74.7013,anonymous,EN,1,66d9e58669e2289d004271d2,1,7,1,2,7,7,7,7,9,7,6,5,6,4,4,5,4,4,2,4,6,4,7,1,7,7,7,7,7,7,1,7,7,7,7,1,1,7,1,7,7,7,5,5,7,7,7,7,4,5,4,4,4,4,4,4,1,7,7,7,1,6,6,7,7,1,7,7,1,7,1,4,1,1,1,5,1,1,10,"This is technically considered involuntary manslaughter. He might have been drunk and violent, but he did not premeditate her murder. She was hit by a car when she fell backwards. While he absolutely deserves jail time for what he did, I wouldn't go as far as a life sentence. ","It'll teach him not to drink, and not to beat his future girlfriend(s).",46,1,1,4,7,None
2025-12-02 23:57:12,2025-12-03 00:04:20,0,130.255.64.95,100,427,1,2025-12-03 00:04:20,R_6It7VnDo4mFLb0d,,,,,33.6988,-78.916,anonymous,EN,1,67e268cbf13dcd115337894c,5,6,4,6,5,5,6,7,9,5,7,5,6,6,4,7,6,5,5,6,7,6,5,6,6,5,5,7,7,5,6,5,7,4,6,6,6,6,6,5,5,6,7,6,6,7,5,5,7,6,5,6,5,7,5,6,5,5,7,6,6,5,6,5,6,5,6,6,5,6,5,5,7,6,5,6,5,7,15,It is a reasonable time to be in prison based on the violence,Change Darryl,53,1,1,4,4,
2025-12-02 23:59:17,2025-12-03 00:04:25,0,73.189.164.76,100,308,1,2025-12-03 00:04:26,R_7ff5iif1c2Fle1h,,,,,37.8135,-121.9658,anonymous,EN,1,60d54e6c7c07f25c5b751491,1,7,1,1,7,4,7,6,9,5,5,6,1,2,4,7,7,4,4,2,6,1,5,1,7,7,7,7,6,4,6,4,1,3,7,7,7,7,5,7,5,4,7,4,7,3,7,7,4,4,1,7,7,7,1,1,7,1,1,1,6,7,1,1,3,1,7,7,1,7,1,1,1,1,1,3,1,1,20,He caused her death even though it wasn't intentional,Keep me him doing this to someone else.,40,2,1,4,7,
2025-12-02 23:55:17,2025-12-03 00:04:57,0,67.168.45.16,100,580,1,2025-12-03 00:04:57,R_64q1zi3rdwCDT2k,,,,,47.3066,-122.2619,anonymous,EN,1,67722f8e3a4f08a288a1f640,5,4,2,3,4,2,7,2,9,5,4,3,5,4,4,5,6,2,4,2,2,2,4,3,4,6,6,2,4,4,5,4,4,3,3,4,6,2,6,2,2,5,6,2,2,4,2,2,2,2,6,6,2,2,6,6,5,3,4,3,5,2,1,2,2,5,2,3,5,7,2,6,1,2,1,5,1,1,50,"He beat Frankie Williams, and she ran to get away from him. He pushed her down, and even though he didn't kill her himself, if he hadn't pushed her, she very likely would not have gotten hit by the vehicle and killed.","Daryl should get treatment for his alcohol use and anger issues, and he should live the rest of his life in prison. ",58,2,1,4,2,none
2025-12-02 23:50:22,2025-12-03 00:05:12,0,73.196.56.216,100,890,1,2025-12-03 00:05:12,R_11X7ygi6oCVkkZU,,,,,40.479,-74.6273,anonymous,EN,1,66a919ed216b817cbfd778f2,4,3,4,5,2,1,4,3,9,5,5,3,4,3,4,4,7,4,4,5,6,1,2,1,4,5,5,4,4,5,3,6,3,4,4,4,6,5,4,3,2,3,3,4,3,6,4,4,1,1,7,7,1,1,7,7,7,1,1,1,7,2,1,2,1,6,2,4,4,7,4,2,1,2,1,5,1,1,30,"He had more than enough opportunities during the event to rethink what he was doing and stop, but instead, became more violent. ","Keep him secured and away, and hopefully, get help so it won't happen again",68,2,1,2,3,
2025-12-02 23:45:41,2025-12-03 00:05:14,0,69.27.65.77,100,1173,1,2025-12-03 00:05:14,R_7RQuYIlTpKp0H9s,,,,,32.8268,-85.7782,anonymous,EN,1,5f8737c71a44ac11b9481ab8,6,5,3,5,1,1,6,4,9,7,5,6,3,2,4,5,7,2,5,6,4,1,4,7,5,6,7,6,5,3,6,4,3,3,2,6,7,3,6,3,2,4,6,1,5,4,2,4,1,1,7,7,1,1,7,7,7,1,1,1,7,6,2,2,1,7,1,1,7,6,1,1,1,1,1,4,1,1,50,"If he is proven guilty, he should face the maximum sentence.",It will keep him away from the rest of society so he can't reoffend.,26,1,1,2,1,
2025-12-02 23:46:49,2025-12-03 00:05:32,0,47.135.76.59,100,1122,1,2025-12-03 00:05:32,R_5IztIXrYQLbin3X,,,,,35.9188,-81.5403,anonymous,EN,1,6638e56cff7ec033bb449819,1,7,1,4,3,2,7,7,9,7,6,1,5,5,4,3,7,2,2,5,5,1,6,1,7,7,7,7,7,6,4,7,1,1,1,1,7,7,1,6,1,7,7,5,4,7,7,7,3,2,5,7,3,1,5,6,1,1,1,1,7,1,1,7,5,1,4,6,4,7,5,5,5,3,5,6,1,1,30,He is responsible for causing her death and that is the amount given by judges for similar situations.,Giving justice to the family and keeping him from being in society and doing it to anyone else,50,2,1,3,3,
2025-12-02 23:55:16,2025-12-03 00:06:18,0,216.240.243.206,100,661,1,2025-12-03 00:06:18,R_7M5NNyYhWVG0i0x,,,,,36.2959,-95.312,anonymous,EN,1,672d8eecfb569eec7b2ab5bd,7,1,7,7,1,1,4,1,9,6,7,7,1,1,4,1,7,4,1,1,1,1,2,5,3,3,5,4,2,4,7,3,4,1,1,7,7,1,7,1,4,4,7,1,5,1,1,1,4,5,4,4,3,4,4,4,7,1,1,1,7,5,4,1,1,1,7,4,1,7,1,1,1,1,1,1,1,1,50,He took a life and is a danger to society.,Keep him from hurting anyone else.,52,2,1,2,4,Thank you
2025-12-02 23:49:01,2025-12-03 00:06:24,0,149.18.54.55,100,1043,1,2025-12-03 00:06:25,R_1pxKX7ZXkZ0ch6c,,,,,37.751,-97.822,anonymous,EN,0.800000011920929,687412b8d619a222cdd0bec9,5,3,6,7,3,1,5,2,9,7,6,6,3,3,4,3,7,1,1,2,2,1,3,2,2,6,6,2,2,3,7,3,1,1,1,7,7,1,7,2,1,1,1,2,3,6,3,3,1,1,7,7,2,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,6,6,5,4,2,5,2,6,2,3,30,Darryl’s violence caused Frankie’s death and deserves a strong punishment. This sentence matches typical penalties for second-degree murder.,It punishes Darryl and deters others from similar crimes. It also keeps him away from society to prevent more harm.,64,2,1,6,1,
2025-12-02 23:47:31,2025-12-03 00:07:31,0,88.209.232.202,100,1199,1,2025-12-03 00:07:31,R_5II5VSMqWSwBnYl,,,,,40.8062,-124.1685,anonymous,EN,0.8999999761581421,66fc5dc2ea1f07a1c9676134,3,7,2,1,5,5,6,7,9,2,5,7,1,1,4,5,6,7,6,6,6,2,6,3,6,7,7,6,6,5,7,5,5,6,5,7,5,6,6,3,6,7,1,6,5,3,6,6,1,2,6,7,1,1,7,7,7,6,5,6,5,1,7,5,6,7,6,5,6,5,6,7,6,5,6,7,6,7,30,I recommended 30 years because Darryl’s brutal and deliberate actions showed clear disregard for human life and warrant a severe punishment to ensure justice and deterrence.,"I hope this sentence will deliver justice, deter future violence, and protect the public from further harm.",37,2,1,6,1,thank you for tis study
2025-12-02 23:59:05,2025-12-03 00:08:13,0,206.255.203.69,100,548,1,2025-12-03 00:08:14,R_54LCjEkZ5CeDnr3,,,,,35.2436,-91.7313,anonymous,EN,1,672065508b5071ee67b5fde2,4,4,4,3,3,4,6,5,9,5,4,6,4,1,4,3,6,4,5,4,4,4,2,3,4,5,6,5,4,5,6,5,4,4,5,4,6,3,6,1,4,4,7,4,4,3,4,5,5,5,4,4,3,3,4,6,7,3,3,1,7,4,1,4,3,4,5,5,4,5,4,4,3,4,4,5,4,2,35,If it were first I would recommend life in prison. The crime itself is still very heinous even if not premeditated. He should still serve a lengthy sentence but am not sure if it should be life.,"Deter other people from committing this crime, as well as give him plenty of time to rehibilitate.",34,1,1,2,4,
2025-12-02 23:53:05,2025-12-03 00:08:46,0,47.163.0.224,100,940,1,2025-12-03 00:08:46,R_5QJWhLQBoQ1imBr,,,,,26.1617,-97.9956,anonymous,EN,1,673283141ee7ec9141e8bcf4,1,7,1,4,7,7,7,7,9,6,6,7,5,4,4,6,7,7,1,3,4,1,2,1,3,5,4,7,7,7,1,7,7,7,7,4,7,7,1,6,7,7,7,3,1,4,4,5,3,3,5,5,6,5,2,2,2,7,7,4,5,7,3,4,1,1,6,6,1,5,1,3,5,5,5,6,4,1,50,Darryl stalked then robbed Frankie.  In the struggle he murdered her.  He showed that he is only one bad day away from being a thug.  The fact he went after a women just shows his charecter.  He didnt care about her life we shouldnt care about his.  He should get the death penalty instead.,Remove him from society.  Let him live in an enviroment of people like him murders and predators.  They deserve it.,30,1,4,3,4,
2025-12-02 23:53:12,2025-12-03 00:09:50,0,174.62.216.119,100,997,1,2025-12-03 00:09:51,R_3U6imsog3uuR1uh,,,,,41.9898,-87.7623,anonymous,EN,1,6272eccadd98507271a651c7,1,7,1,1,5,4,7,7,9,7,7,4,4,4,4,7,4,7,4,4,4,4,7,1,7,7,7,7,7,7,1,7,7,7,7,1,1,7,1,7,7,7,7,6,7,4,7,7,4,4,4,4,7,7,4,4,4,4,5,4,4,7,7,7,4,7,7,7,1,6,1,6,6,6,6,1,1,7,50,"Because he was the reason this all happened. ",Hopefully die in prison,46,1,1,5,7,"Too long "
2025-12-02 23:51:59,2025-12-03 00:10:15,0,223.29.156.12,100,1096,1,2025-12-03 00:10:15,R_671cC7SZUCeNeyr,,,,,37.751,-97.822,anonymous,EN,1,682cd328bd53185cbbb59840,4,6,2,6,2,1,7,1,9,7,7,3,7,5,4,7,7,6,7,6,5,7,5,7,5,6,6,7,4,1,7,1,3,3,2,7,6,5,7,6,1,1,7,7,6,1,5,7,3,1,7,7,1,1,7,7,7,1,3,2,6,7,5,7,6,4,2,5,6,7,7,6,4,5,4,5,2,6,50,"Darryl deserves to pay for his crime. If left unpunished, he could do the same thing to another person. ","It will serve justice to Smith while at the same time, rehabilitating Darryl so that he can control his violent behavior.",25,2,1,4,2,
2025-12-02 23:55:06,2025-12-03 00:10:27,0,172.56.68.58,100,921,1,2025-12-03 00:10:28,R_6RlLuhfqIehY4l0,,,,,33.7043,-84.3742,anonymous,EN,1,633485c40e46cf7e9a2f2ca1,6,2,3,7,2,1,6,2,9,2,1,7,1,1,4,2,7,1,4,5,2,1,2,3,4,3,2,3,3,3,7,5,1,1,3,6,3,2,6,2,2,3,3,1,1,7,1,1,2,1,7,5,6,1,6,7,6,2,2,1,5,2,1,1,1,5,3,4,5,5,1,1,1,3,1,4,2,1,20,Criminal behavior on top of illegal activities leading to the event. Had many chances to prevent the murder from happening.,"I hope Darryl realizes what he did was wrong as well as why he got into the situation in the first place. Hopefully he changes his attitude and behavior and gets his life together, and slowly prepares himself for the future to try and be a productive member to society if/when he gets out of jail.",40,1,1,2,2,"it was simple and easy to understand , i appreciate not having to answer silly questions that sometimes gets asked 5 different ways that amount to the same thing."
2025-12-02 23:53:49,2025-12-03 00:11:01,0,199.59.112.63,100,1031,1,2025-12-03 00:11:02,R_73yx1WE0vv9DmHV,,,,,34.5875,-83.753,anonymous,EN,1,66d916af0cf8c145a0aa3220,3,2,3,5,2,1,5,6,9,6,6,4,2,1,4,5,6,3,4,6,1,1,6,3,5,6,6,3,3,2,5,2,2,5,5,7,6,4,5,5,4,4,7,2,1,7,3,5,1,1,7,7,2,2,6,7,1,7,7,7,1,7,3,4,1,2,5,5,4,6,4,4,5,4,6,2,4,5,50,"He's already a piece of trash with an abusive history, and he had so many opportunities to calm down. He didn't care. He may have indirectly gotten her killed but he would've likely killed her himself",Keep him out of society for good,27,1,1,2,3,I wouldn't change anything about it. Thank you for the opportunity
2025-12-03 00:00:56,2025-12-03 00:11:07,0,73.241.237.24,100,610,1,2025-12-03 00:11:08,R_6pzRPjjLPpgXDDX,,,,,37.2125,-121.8641,anonymous,EN,1,55b47001fdf99b615b12d66c,2,3,3,5,4,2,2,5,9,3,2,6,2,2,4,2,6,3,3,3,5,3,5,3,5,5,5,5,5,3,4,4,3,3,3,3,4,3,5,3,5,3,3,2,1,7,2,2,4,2,6,5,3,3,3,5,5,3,3,3,6,4,2,4,3,3,3,5,3,6,2,6,1,2,2,5,1,1,20,It was serious,to punish him and keep him off the street,66,1,1,4,4,
2025-12-02 23:56:10,2025-12-03 00:12:02,0,147.161.4.199,100,951,1,2025-12-03 00:12:02,R_71nAl7aSECozVUn,,,,,39.2798,-89.8818,anonymous,EN,1,6669a9dd31aed01f0969b063,7,1,3,7,1,1,3,1,9,5,3,7,2,3,4,3,7,1,1,3,1,1,3,5,1,3,3,1,3,5,7,7,1,1,1,7,5,1,7,3,1,1,1,3,1,7,3,3,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,7,7,1,1,3,1,3,6,3,1,25,"I would want to see rehabilitation efforts as part of his sentencing, and the reflection he will already observe by going to prison, separated from society, will be his chance to optimize change while serving his sentence, I would not see the need for a life sentence in this case as there are no repeat offenses spoken of in this case, and everyone should have the chance to redeem themselves.","That he will pursue rehabilitation, change his life, turn things around, reflect on the choices he has made, pursue goals that will advance him in society knowing that with his record, he will have a harder time than most at a stable lifestyle. This is important for him going forward as the cards are stacked against him even upon release, so he needs to pursue other goals in line with society to keep from re-entering the lifestyle he once took for granted.",49,1,1,3,2,"I think it is very important that we create valuable people in society, both outside of the correctional system and inside. All are valuable, and all have a past, and someone has to encourage change, so a person can learn to accept change themselves."
2025-12-02 23:55:39,2025-12-03 00:12:12,0,45.21.153.28,100,992,1,2025-12-03 00:12:12,R_6XnuxRImAspnULC,,,,,32.107,-81.2499,anonymous,EN,1,63df06a8c5ac5f3c6bf77e6f,4,1,1,7,1,1,5,5,9,5,1,7,4,1,4,2,7,1,2,4,4,1,1,4,2,4,5,4,5,4,7,7,1,1,1,6,7,1,7,1,1,1,4,1,1,7,2,1,1,1,7,7,1,1,7,7,7,1,1,1,7,2,1,1,1,7,1,2,7,7,2,5,1,2,1,7,1,2,50,Daryl is a danger to society. Daryl viciously attacked Frankie and beat him without regard or care to the damage he was doing and that he may or may not kill him.,"I hope Daryl will never get out because if he does he will probably kill someone else or injure them severely maybe in a life altering way even. Daryl does not have any remorse and has an anger management problem and issues. ",59,2,1,4,2,
2025-12-03 00:04:02,2025-12-03 00:12:22,0,108.51.166.14,100,499,1,2025-12-03 00:12:22,R_1PzXWLOEd8fwy33,,,,,39.2368,-77.2775,anonymous,EN,1,5ee2d96eac3291203650f16e,5,2,3,6,2,2,3,2,9,3,3,5,3,3,4,5,7,3,4,4,3,1,3,3,3,5,5,2,3,5,6,5,3,2,3,6,6,2,7,2,2,2,4,1,1,7,1,2,2,2,6,6,6,2,6,6,6,2,3,2,6,4,2,3,4,5,4,4,4,7,2,3,6,3,7,5,2,3,8,"i think he certainly needs some time in prison to become a better person and rehabilitate. he was running an illegal business and killed someone. i dont think his life should be completely over but he certainly needs to be rehabilitated ","i hope when he is released he becomes a law abided citizen and understands why what he did was wrong. i hope he is rehabilitated. ",29,1,1,2,1,"i would have suggested more than 8 years if he was a repeat offender. recently in news a lot of attention has been made about people with 10, 20, 30, and even 70 convictions being released into society. if you are committing that many offenses rehabilitation clearly isn't working on you. that individual needs to either be imprisoned further or be required to be monitored in housing "
