"Progress","Duration..in.seconds.","Finished","ResponseId","Q_RecaptchaScore","Prolific_ID","punishmore_1","punishmore_2","parsimony_1","parsimony_2","threestrikes_1","threestrikes_2","LWOP","deathpenalty","AttnCheck1","rates_1","rates_2","fear_1","fear_2","fear_3","AttnCheck2","dueprocess_1","dueprocess_2","dueprocess_3","uncertain_1","uncertain_2","uncertain_3","uncertain_4","hate_1","hate_2","hate_3","anger_1","anger_2","exclusion_1","exclusion_2","exclusion_3","degrad_1","degrad_2","degrad_3","suffer_1","suffer_2","prisonvi_1","prisonvi_2","harsh_1","harsh_2","harsh_3","revenge_1","revenge_2","revenge_3","rwa_1","rwa_2","rwa_3","rwa_4","rwa_5","sdo_1","sdo_2","sdo_3","sdo_4","sdo_5","sdo_6","sdo_7","sdo_8","venge_1","venge_2","venge_3","venge_4","venge_5","vprone_1","vprone_2","vprone_3","vprone_4","Raceresent_1","Raceresent_2","Raceresent_3","Raceresent_4","TV_1","TV_2","TV_3","TV_4","TV_5","TV_6","TV_7","TV_8","TV_9","Sentence_1","Sentence_OpenEnd1","Sentence_OpenEnd2","age_1","gender","race","education","politid","feedback","vignette","response_order","X","X.1","X.2","punishmore_1_R","parsimony_1_R","parsimony_2_R","hate_2_R","degrad_1_R","prisonvi_1_R","prisonvi_2_R","harsh_2_R","fear_1_R","rwa_3_R","sdo_3_R","sdo_4_R","sdo_7_R","sdo_8_R","venge_1_R","venge_5_R","Raceresent_1_R","Raceresent_4_R","dueprocess_2_R","Sentence_z","punishmore_comp","parsimony_comp","threestrikes_comp","punitiveness_8item","punitiveness_8item_z","punitiveness_agg","crime_rates_comp","fear_comp","crime_concerns_agg","hatred_comp","anger_comp","emotions_agg","exclusion_comp","degradation_comp","suffering_comp","prisonvi_comp","harsh_comp","revenge_comp","hostile_agg","rwa_comp","sdo_comp","venge_comp","vprone_comp","raceresent_comp","bloodsports_comp","personality_agg","dueprocess_comp","uncertain_comp","process_agg","political_group"
100,1039,1,"R_3J6nztGfzxB1a8h",1,"639b9ab341f4429b1b3c06a2",1,5,2,5,6,5,7,7,9,7,6,5,2,2,4,2,7,1,5,6,6,1,5,2,4,7,6,7,7,5,5,5,4,7,6,4,2,6,6,6,5,6,1,3,1,5,4,5,1,1,7,7,3,2,6,6,6,2,4,2,6,6,4,5,2,5,5,6,5,4,1,5,5,1,5,5,5,1,30,"Because I think that amount of time is justified for the second degree murder he committed. He needs to be punished for his crime and not be allowed to live his life as if the murder didn't happen.","It will make it clear to others and Darryl that second degree murder is a serious crime and comes with serious consequences for those who commit the crime of second degree murder.",58,1,1,4,6,"I thought the study was interesting and thought provoking.",1,490,NA,NA,NA,7,6,3,6,3,4,6,2,3,3,1,1,2,2,2,2,3,3,1,-0.350415439514018,6,4.5,5.5,5.75,1.35247198570272,0.501028273094352,6.5,2.33333333333333,4,5,6.5,5.6,6.33333333333333,4,6.5,5,4.66666666666667,4,5,3.2,1.625,2.4,4.25,4.25,4,3.03333333333333,1.33333333333333,4.5,3.14285714285714,"Conservative"
100,893,1,"R_7psaBg03wsYe168",1,"5e914ee346d11b48197172c2",4,3,4,7,3,1,7,3,9,5,3,5,2,1,4,5,7,4,2,4,5,1,2,5,3,4,5,4,4,4,5,4,3,1,1,7,6,3,6,2,3,2,7,4,2,7,4,5,1,1,7,7,1,1,7,7,4,2,4,2,6,4,1,2,1,6,3,4,5,7,4,7,3,4,2,2,2,3,30,"Because I don't believe he intended to kill him but was still responsible for contributing to his death.","Fair punishment for the crime.",32,1,4,2,2,"n/a",3,489,NA,NA,NA,4,4,1,3,3,1,2,2,3,1,1,1,1,1,4,2,2,3,1,-0.284169605407477,3.5,2.5,2,3.25,-0.629874660008123,-0.4570221327078,4,2,2.8,2.66666666666667,4.5,3.4,4,3.33333333333333,1,1.5,2.33333333333333,4,2.875,3.2,1,2.8,2,3,2.5,2.26666666666667,3.33333333333333,3,3.14285714285714,"Liberal"
100,876,1,"R_728QwzPmNt4ad84",1,"67dc849f4725aad5978b9eb1",4,3,1,4,6,5,7,7,9,6,7,1,2,1,4,5,5,6,5,6,4,5,6,3,5,6,5,6,7,6,1,6,3,7,7,1,6,6,1,6,6,7,3,6,6,5,6,6,6,6,4,6,2,6,2,4,2,4,6,3,2,3,6,7,1,7,3,5,3,3,5,6,6,7,5,6,5,5,50,"because he caused the death of another human he claimed he once loved","to make him spend all his years so miserably in prison",58,1,3,6,7,"the study went well",2,488,NA,NA,NA,4,7,4,5,7,7,2,7,7,3,4,2,6,4,6,6,1,5,3,0.995350443968003,3.5,5.5,5.5,5.375,1.05511998884609,1.02523521640705,6.5,3.33333333333333,4.6,5.33333333333333,5.5,5.4,6.33333333333333,5.33333333333333,7,4.5,6.33333333333333,5.33333333333333,5.8125,5.4,4.5,5,4.25,3.5,5.25,4.66666666666667,4.66666666666667,5,4.85714285714286,"Conservative"
100,1049,1,"R_1XajGOWRZl7ghxQ",1,"6571f52abf0c07aa1ca785e8",2,1,1,7,4,1,6,6,9,6,4,6,4,2,4,4,7,1,3,1,1,1,4,2,4,5,6,2,3,1,5,1,1,3,4,6,7,2,6,3,4,7,4,1,1,7,2,5,1,1,7,7,1,1,7,7,6,2,4,4,5,1,1,1,1,7,1,1,7,7,5,6,1,5,4,6,1,1,30,"I think he should get the upper limit on the usual sentencing range. His circumstances don't mitigate his attack and her horrible death.","It will keep him from hurting others when he gets frustrated.",57,2,1,3,4,"Every crime has its own details that determine the right path to punishment.",1,487,NA,NA,NA,6,7,1,6,3,2,1,2,2,1,1,1,1,1,2,3,1,1,1,-0.350415439514018,3.5,4,2.5,4,-0.0351706662948695,-0.192793052904444,5,2.66666666666667,3.6,4.66666666666667,5.5,5,2,1.66666666666667,3.5,1.5,2.33333333333333,5,2.6875,2,1,3,1,1,1.75,1.6,2,1.5,1.71428571428571,"Moderate"
100,438,1,"R_6EHIW7tALDqS6rv",1,"5ebb96b6cd673a0008ace9ce",6,2,5,5,2,1,3,2,9,3,2,6,2,2,4,2,7,3,4,4,2,2,3,4,4,5,3,3,3,4,6,5,2,2,2,7,6,1,6,1,2,3,2,1,1,6,2,2,1,5,7,6,2,2,6,7,5,2,4,3,6,3,1,2,1,6,2,2,6,6,2,6,1,5,1,4,1,2,45,"He obviously murdered her and is an evil, dangerous guy. He needs to be removed for the safety of society, and so he understands that what he did is very wrong.","Public safety and punishment for an evil act.",28,1,3,4,2,"I think the personal story made me feel more right-leaning, and I assume that was intentional.",1,486,NA,NA,NA,2,3,3,4,2,1,2,2,2,2,1,2,2,1,3,2,2,2,1,0.841280792031631,2,3,1.5,2.25,-1.42281331829246,-0.290766263130415,2.5,2,2.2,3.66666666666667,4,3.8,3.33333333333333,3,2,1.5,1.33333333333333,2.33333333333333,2.3125,1.6,2,2.8,1.75,2,1.25,1.93333333333333,2,3,2.57142857142857,"Liberal"
100,867,1,"R_6gI3RyvOwuXcN57",1,"65983c420d89145cbdb05468",3,5,2,3,4,3,5,5,9,5,5,4,3,3,4,5,4,3,3,5,4,2,3,4,4,5,5,6,5,5,4,4,3,3,4,5,6,3,5,4,2,5,6,3,1,7,5,5,2,2,6,6,2,2,6,6,6,2,3,2,6,4,1,2,1,7,1,1,5,6,2,2,2,2,2,4,1,2,50,"The life he took cannot ever be given back. He is a danger to society and is not fit to be around others. ","To remove him from society and protect everyone from him. ",43,2,6,5,3,"Thank you and good luck.",2,485,NA,NA,NA,5,6,5,4,4,3,2,3,4,1,2,2,2,2,2,2,1,3,4,0.995350443968003,5,5.5,3.5,4.75,0.559533327418384,0.777441885693193,5,3.33333333333333,4,3.66666666666667,5,4.2,5.33333333333333,3.66666666666667,3.5,2.5,3.33333333333333,4.33333333333333,3.875,3,2,2.2,2,1.5,1.75,2.1,4,3.5,3.71428571428571,"Liberal"
100,1256,1,"R_6UUhBsLhZxrgG4x",1,"5dd38420a71de83809342ca3",3,5,2,4,6,1,7,7,9,5,5,6,2,2,4,4,7,1,4,5,4,1,5,2,4,4,3,5,5,4,4,5,4,6,4,2,4,5,4,4,2,4,4,1,1,7,2,5,5,5,4,3,5,5,4,5,6,2,2,2,6,2,2,2,1,4,4,4,4,6,2,2,2,2,1,2,1,1,40,"he probably would have killed her anyway","he will die in prison",56,1,1,4,3,"",2,484,NA,NA,NA,5,6,4,6,4,6,4,4,2,1,4,5,4,3,2,2,4,4,1,0.201595672158449,5,5,3.5,5.125,0.85688532427501,0.52924049821673,5,2,3.2,5,3.5,4.4,4.66666666666667,4.33333333333333,5,5,4.33333333333333,3.33333333333333,4.375,2,4.5,2,1.75,4,1.25,2.8,2,3.5,2.85714285714286,"Liberal"
100,879,1,"R_1yGYPqEOaKuNst3",0.899999976,"614fb0e5a57edac09cfeaf1f",4,1,2,6,2,1,4,1,9,2,2,6,2,2,4,6,7,2,1,6,4,1,2,1,1,1,1,3,6,2,5,5,3,2,2,4,7,4,6,1,4,2,4,1,1,7,1,4,1,2,7,6,2,1,7,7,6,2,4,1,6,5,4,2,1,7,1,1,6,7,2,1,1,1,1,7,1,1,25,"Darryl took a life senselessly. The victim was innocent and just trying to live her life.","It will take Darryl off the streets and prevent him from doing it again.",76,1,1,3,2,"I don’t have any. It was a good survey.",1,483,NA,NA,NA,4,6,2,7,3,4,1,2,2,1,1,2,1,1,2,2,1,2,1,-0.747647516695901,2.5,4,1.5,2.625,-1.12546132143583,-0.936554419065868,2,2,2,3.33333333333333,1,2.4,3.66666666666667,3.66666666666667,2,2.5,2.33333333333333,3.33333333333333,3,1.6,1.375,2.2,3,1.25,1,1.7,3,3,3,"Liberal"
100,946,1,"R_7f9h79zNPQFxwa8",1,"664a08c5a2c484ea3a7a7065",1,6,1,4,6,7,7,6,9,7,6,1,3,3,4,6,7,2,5,4,6,1,5,1,7,7,7,7,7,7,3,7,7,7,7,3,5,7,4,7,7,7,7,6,7,4,7,7,1,4,5,7,3,3,6,7,6,1,1,1,7,6,1,6,4,3,6,7,4,5,1,6,6,1,5,5,1,7,50,"Darryl had no business coming to Frankie's home when he knew she had a restraining order against him. He broke the law by going against the restraining order, beating Frankie and then causing her death. He may have had no intention of killing her when he arrived at her home, but his behavior resulted in her death. He deserves a life sentence without the possibility of parole. He clearly has anger problems and could do this to someone else one day if he is not put in prison for life.","Preventing Darryl from harming anyone else, getting justice for Frankie's family and showing other potential criminals what punishment they might get if they have the same violent behavior.",52,2,1,3,6,"I enjoyed this study and would like to do more like this in the future.",2,482,NA,NA,NA,7,7,4,7,5,5,3,4,7,4,3,1,2,1,2,1,5,4,1,0.995350443968003,6.5,5.5,6.5,6.25,1.74894131484489,1.37214587940645,6.5,4.33333333333333,5.2,6.33333333333333,7,6.6,7,6.33333333333333,7,4,6,7,6.3125,6.2,2.25,1.2,4.25,5.5,4.75,3.76666666666667,3,4,3.57142857142857,"Conservative"
100,886,1,"R_1MWZcxhNk66f1bv",1,"663140c398e19ff9b77d4663",4,4,1,7,4,1,7,5,9,4,3,6,2,3,4,4,4,3,4,5,1,1,4,1,4,5,3,3,5,4,7,4,3,1,1,6,6,3,7,1,3,1,7,1,1,7,4,4,1,1,7,7,1,1,7,7,6,5,2,4,6,1,1,1,1,7,5,4,5,5,4,4,5,4,1,5,1,3,25,"The robbery directly led to the victim's death. ","I think it needs to serve as a deterrent for similar crimes",34,2,3,6,1,"",1,481,NA,NA,NA,4,7,1,7,1,2,2,1,2,1,1,1,1,1,2,2,1,3,4,-0.747647516695901,4,4,2.5,4.125,0.0639466659906727,-0.341850425352614,3.5,2.33333333333333,2.8,5,4,4.6,4,2.66666666666667,1,2,1.66666666666667,3.66666666666667,2.625,2.2,1,3,1,3.25,2.5,2.03333333333333,3.66666666666667,2.75,3.14285714285714,"Liberal"
100,743,1,"R_6qfJLfAVDhBZgU5",1,"6516faa7fe0884acf2ada266",6,2,6,7,1,1,3,1,9,3,2,7,2,2,4,2,7,1,3,1,3,1,1,5,3,3,2,2,1,7,7,7,1,1,2,5,5,2,7,1,3,2,3,1,1,7,1,2,4,2,4,3,4,2,5,7,5,2,4,3,6,2,2,2,2,7,1,1,7,4,2,6,6,6,2,6,1,1,20,"I think the killing was unnecessary and a20 year jail sentence is apprpriate.","Keep the accused off the streets. Protect the public.",58,1,1,3,1,"I enjoyed the study.",3,480,NA,NA,NA,2,2,1,3,1,3,3,1,1,1,4,5,3,1,3,2,1,1,1,-1.11802636258772,2,1.5,1,1.625,-1.91839997972017,-1.51821317115395,2.5,1.66666666666667,2,2.33333333333333,2.5,2.4,3.33333333333333,3,1.5,3,1.33333333333333,2.66666666666667,2.5,1.2,3.125,2.8,2,1,2.5,2.23333333333333,1.33333333333333,2,1.71428571428571,"Liberal"
100,262,1,"R_3WZtu4LT9TeSNTd",1,"66a1dbe0b4c16ebde7571aec",1,6,5,5,6,6,6,5,9,5,4,5,6,6,4,5,6,6,6,5,6,5,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,7,7,1,5,6,7,6,7,7,6,7,7,6,3,3,3,4,1,7,5,5,4,7,6,7,6,5,6,6,7,7,6,6,7,6,50,"Well Darryl murdered the person in the first place, we need to punish him","Keeping him hehind bars so that he does not kill again",27,1,1,5,4,"nope",2,479,NA,NA,NA,7,3,3,4,4,4,4,4,3,7,1,1,1,2,5,7,1,2,2,0.995350443968003,6.5,3,6,5.25,0.956002656560552,0.975676550264277,4.5,5,4.8,4,4,4,4,4,5,4,4,4,4.125,6.4,3.875,4.4,5.25,4,6.5,4.93333333333333,4.33333333333333,5.5,5,"Moderate"
100,690,1,"R_61iPlfKdt5mwLyp",1,"66d9e58669e2289d004271d2",1,7,1,2,7,7,7,7,9,7,6,5,6,4,4,5,4,4,2,4,6,4,7,1,7,7,7,7,7,7,1,7,7,7,7,1,1,7,1,7,7,7,5,5,7,7,7,7,4,5,4,4,4,4,4,4,1,7,7,7,1,6,6,7,7,1,7,7,1,7,1,4,1,1,1,5,1,1,10,"This is technically considered involuntary manslaughter. He might have been drunk and violent, but he did not premeditate her murder. She was hit by a car when she fell backwards. While he absolutely deserves jail time for what he did, I wouldn't go as far as a life sentence. ","It'll teach him not to drink, and not to beat his future girlfriend(s).",46,1,1,4,7,"None",2,478,NA,NA,NA,7,7,6,7,7,7,7,7,3,1,4,4,4,4,7,7,7,7,4,-2.17966864327021,7,6.5,7,6.875,2.2445279762726,0.0324296665011947,6.5,4.33333333333333,5.2,7,7,7,7,7,7,7,7,6.33333333333333,6.875,5.4,4.125,7,6.5,7,1,5.1,4.33333333333333,4,4.14285714285714,"Conservative"
100,427,1,"R_6It7VnDo4mFLb0d",1,"67e268cbf13dcd115337894c",5,6,4,6,5,5,6,7,9,5,7,5,6,6,4,7,6,5,5,6,7,6,5,6,6,5,5,7,7,5,6,5,7,4,6,6,6,6,6,5,5,6,7,6,6,7,5,5,7,6,5,6,5,7,5,6,5,5,7,6,6,5,6,5,6,5,6,6,5,6,5,5,7,6,5,6,5,7,15,"It is a reasonable time to be in prison based on the violence","Change Darryl",53,1,1,4,4,"",2,477,NA,NA,NA,3,4,2,2,2,2,2,2,3,1,3,2,3,2,3,2,3,3,2,-1.78279125736543,4.5,3,5,4.75,0.559533327418384,-0.611628964973526,6,5,5.4,4.33333333333333,5,4.6,6.33333333333333,4.66666666666667,5,2,4.33333333333333,6,4.875,4.6,4.375,4.6,5.5,4.5,6,4.83333333333333,4.66666666666667,6,5.42857142857143,"Moderate"
100,308,1,"R_7ff5iif1c2Fle1h",1,"60d54e6c7c07f25c5b751491",1,7,1,1,7,4,7,6,9,5,5,6,1,2,4,7,7,4,4,2,6,1,5,1,7,7,7,7,6,4,6,4,1,3,7,7,7,7,5,7,5,4,7,4,7,3,7,7,4,4,1,7,7,7,1,1,7,1,1,1,6,7,1,1,3,1,7,7,1,7,1,1,1,1,1,3,1,1,20,"He caused her death even though it wasn't intentional","Keep me him doing this to someone else.",40,2,1,4,7,"",2,476,NA,NA,NA,7,7,7,7,2,1,1,3,2,5,7,1,7,7,1,2,7,7,1,-1.38591387146066,7,7,5.5,6.5,1.94717597941597,0.280631053977658,5,1.66666666666667,3,6.33333333333333,7,6.6,5.66666666666667,2.33333333333333,5,1,5.66666666666667,5.33333333333333,4.3125,6,5.5,1.2,3,7,1,4.13333333333333,4,3.25,3.57142857142857,"Conservative"
100,580,1,"R_64q1zi3rdwCDT2k",1,"67722f8e3a4f08a288a1f640",5,4,2,3,4,2,7,2,9,5,4,3,5,4,4,5,6,2,4,2,2,2,4,3,4,6,6,2,4,4,5,4,4,3,3,4,6,2,6,2,2,5,6,2,2,4,2,2,2,2,6,6,2,2,6,6,5,3,4,3,5,2,1,2,2,5,2,3,5,7,2,6,1,2,1,5,1,1,50,"He beat Frankie Williams, and she ran to get away from him. He pushed her down, and even though he didn't kill her himself, if he hadn't pushed her, she very likely would not have gotten hit by the vehicle and killed.","Daryl should get treatment for his alcohol use and anger issues, and he should live the rest of his life in prison. ",58,2,1,4,2,"none",2,475,NA,NA,NA,3,6,5,5,3,4,2,2,5,4,2,2,2,2,3,3,3,3,2,0.995350443968003,3.5,5.5,3,4.125,0.0639466659906727,0.529648554979338,4.5,4.66666666666667,4.6,4.33333333333333,6,5,3.33333333333333,3.66666666666667,3,3,2,4.33333333333333,3.25,2.4,2,3.2,1.75,2.75,1,2.2,3,2.5,2.71428571428571,"Liberal"
100,890,1,"R_11X7ygi6oCVkkZU",1,"66a919ed216b817cbfd778f2",4,3,4,5,2,1,4,3,9,5,5,3,4,3,4,4,7,4,4,5,6,1,2,1,4,5,5,4,4,5,3,6,3,4,4,4,6,5,4,3,2,3,3,4,3,6,4,4,1,1,7,7,1,1,7,7,7,1,1,1,7,2,1,2,1,6,2,4,4,7,4,2,1,2,1,5,1,1,30,"He had more than enough opportunities during the event to rethink what he was doing and stop, but instead, became more violent. ","Keep him secured and away, and hopefully, get help so it won't happen again",68,2,1,2,3,"",1,474,NA,NA,NA,4,4,3,7,5,4,2,4,5,2,1,1,1,1,1,1,2,4,1,-0.350415439514018,3.5,3.5,1.5,3,-0.828109324579207,-0.589262382046613,5,4,4.4,4.33333333333333,5,4.6,4.33333333333333,4.66666666666667,4,3,4,2.66666666666667,3.8125,3.4,1,1,1.5,3,1,1.73333333333333,3,4,3.57142857142857,"Liberal"
100,1173,1,"R_7RQuYIlTpKp0H9s",1,"5f8737c71a44ac11b9481ab8",6,5,3,5,1,1,6,4,9,7,5,6,3,2,4,5,7,2,5,6,4,1,4,7,5,6,7,6,5,3,6,4,3,3,2,6,7,3,6,3,2,4,6,1,5,4,2,4,1,1,7,7,1,1,7,7,7,1,1,1,7,6,2,2,1,7,1,1,7,6,1,1,1,1,1,4,1,1,50,"If he is proven guilty, he should face the maximum sentence.","It will keep him away from the rest of society so he can't reoffend.",26,1,1,2,1,"",2,473,NA,NA,NA,2,5,3,1,2,2,1,2,2,4,1,1,1,1,1,1,1,1,1,0.995350443968003,3.5,4,1,3.375,-0.530757327722581,0.232296558122711,6,2.33333333333333,3.8,3.33333333333333,6.5,4.6,4.66666666666667,3,2.5,1.5,2.66666666666667,4,3.1875,3.2,1,1,2.75,1,1,1.6,2.66666666666667,4,3.42857142857143,"Liberal"
100,1122,1,"R_5IztIXrYQLbin3X",1,"6638e56cff7ec033bb449819",1,7,1,4,3,2,7,7,9,7,6,1,5,5,4,3,7,2,2,5,5,1,6,1,7,7,7,7,7,6,4,7,1,1,1,1,7,7,1,6,1,7,7,5,4,7,7,7,3,2,5,7,3,1,5,6,1,1,1,1,7,1,1,7,5,1,4,6,4,7,5,5,5,3,5,6,1,1,30,"He is responsible for causing her death and that is the amount given by judges for similar situations.","Giving justice to the family and keeping him from being in society and doing it to anyone else",50,2,1,3,3,"",2,472,NA,NA,NA,7,7,4,7,4,7,1,7,7,1,3,1,3,2,7,1,7,4,1,-0.592159099651104,7,5.5,2.5,5.5,1.15423732113164,0.281039110740266,6.5,5.66666666666667,6,6.66666666666667,7,6.8,6.66666666666667,4,1,4,6.66666666666667,5,4.8125,4.8,2.25,2.2,3.5,5.25,3,3.33333333333333,2,3.25,2.71428571428571,"Liberal"
100,661,1,"R_7M5NNyYhWVG0i0x",1,"672d8eecfb569eec7b2ab5bd",7,1,7,7,1,1,4,1,9,6,7,7,1,1,4,1,7,4,1,1,1,1,2,5,3,3,5,4,2,4,7,3,4,1,1,7,7,1,7,1,4,4,7,1,5,1,1,1,4,5,4,4,3,4,4,4,7,1,1,1,7,5,4,1,1,1,7,4,1,7,1,1,1,1,1,1,1,1,50,"He took a life and is a danger to society.","Keep him from hurting anyone else.",52,2,1,2,4,"Thank you",3,471,NA,NA,NA,1,1,1,3,1,1,1,1,1,7,4,4,4,4,1,1,7,7,1,1.38354390895301,1,1,1,1.375,-2.11663464429126,-0.366545367669124,6.5,1,3.2,2.66666666666667,4,3.2,3.33333333333333,2.66666666666667,1,1,1,5,2.5,3,4,1,2.75,6.25,1,3.06666666666667,2,1,1.42857142857143,"Moderate"
100,1043,1,"R_1pxKX7ZXkZ0ch6c",0.800000012,"687412b8d619a222cdd0bec9",5,3,6,7,3,1,5,2,9,7,6,6,3,3,4,3,7,1,1,2,2,1,3,2,2,6,6,2,2,3,7,3,1,1,1,7,7,1,7,2,1,1,1,2,3,6,3,3,1,1,7,7,2,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,6,6,5,4,2,5,2,6,2,3,30,"Darryl’s violence caused Frankie’s death and deserves a strong punishment. This sentence matches typical penalties for second-degree murder.","It punishes Darryl and deters others from similar crimes. It also keeps him away from society to prevent more harm.",64,2,1,6,1,"",1,470,NA,NA,NA,3,2,1,6,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,-0.350415439514018,3,1.5,2,2.5,-1.22457865372138,-0.787497046617697,6.5,2.66666666666667,4.2,3.66666666666667,6,4.6,2.33333333333333,1.66666666666667,1,1,1.33333333333333,1,1.4375,2.6,1.125,1,1,1.25,2.25,1.5,1.66666666666667,1.5,1.57142857142857,"Liberal"
100,1199,1,"R_5II5VSMqWSwBnYl",0.899999976,"66fc5dc2ea1f07a1c9676134",3,7,2,1,5,5,6,7,9,2,5,7,1,1,4,5,6,7,6,6,6,2,6,3,6,7,7,6,6,5,7,5,5,6,5,7,5,6,6,3,6,7,1,6,5,3,6,6,1,2,6,7,1,1,7,7,7,6,5,6,5,1,7,5,6,7,6,5,6,5,6,7,6,5,6,7,6,7,30,"I recommended 30 years because Darryl’s brutal and deliberate actions showed clear disregard for human life and warrant a severe punishment to ensure justice and deterrence.","I hope this sentence will deliver justice, deter future violence, and protect the public from further harm.",37,2,1,6,1,"thank you for tis study",3,469,NA,NA,NA,5,6,7,5,1,1,3,2,1,5,2,1,1,1,1,3,1,2,2,-0.284169605407477,6,6.5,5,6,1.55070665027381,0.633268522433164,3.5,1,2,5.66666666666667,7,6.2,5.66666666666667,3.66666666666667,5.5,2,3.66666666666667,4.66666666666667,4.25,5.6,1.25,4.2,4.75,3.5,6.25,3.9,4.66666666666667,5,4.85714285714286,"Liberal"
100,548,1,"R_54LCjEkZ5CeDnr3",1,"672065508b5071ee67b5fde2",4,4,4,3,3,4,6,5,9,5,4,6,4,1,4,3,6,4,5,4,4,4,2,3,4,5,6,5,4,5,6,5,4,4,5,4,6,3,6,1,4,4,7,4,4,3,4,5,5,5,4,4,3,3,4,6,7,3,3,1,7,4,1,4,3,4,5,5,4,5,4,4,3,4,4,5,4,2,35,"If it were first I would recommend life in prison. The crime itself is still very heinous even if not premeditated. He should still serve a lengthy sentence but am not sure if it should be life.","Deter other people from committing this crime, as well as give him plenty of time to rehibilitate.",34,1,1,2,4,"",1,468,NA,NA,NA,4,4,5,5,2,4,2,2,2,5,4,4,4,2,1,1,4,4,2,0.0468166376678649,4,4.5,3.5,4.375,0.262181330561757,0.154498984114811,4.5,2.33333333333333,3.2,3.66666666666667,5.5,4.4,4.66666666666667,3.66666666666667,4.5,3,2,5,3.8125,4.4,3.75,1.8,3,4.5,3.25,3.46666666666667,3,4.25,3.71428571428571,"Moderate"
100,940,1,"R_5QJWhLQBoQ1imBr",1,"673283141ee7ec9141e8bcf4",1,7,1,4,7,7,7,7,9,6,6,7,5,4,4,6,7,7,1,3,4,1,2,1,3,5,4,7,7,7,1,7,7,7,7,4,7,7,1,6,7,7,7,3,1,4,4,5,3,3,5,5,6,5,2,2,2,7,7,4,5,7,3,4,1,1,6,6,1,5,1,3,5,5,5,6,4,1,50,"Darryl stalked then robbed Frankie.  In the struggle he murdered her.  He showed that he is only one bad day away from being a thug.  The fact he went after a women just shows his charecter.  He didnt care about her life we shouldnt care about his.  He should get the death penalty instead.","Remove him from society.  Let him live in an enviroment of people like him murders and predators.  They deserve it.",30,1,4,3,4,"",1,467,NA,NA,NA,7,7,4,7,7,4,1,7,1,4,3,3,6,6,6,3,7,7,1,1.23851286921351,7,5.5,7,6.625,2.04629331170152,1.64240309045752,6,3.33333333333333,4.4,4,4.5,4.2,7,7,7,2.5,6.66666666666667,7,6.375,3.4,4.375,5.4,3.75,6.5,3.75,4.5,4.66666666666667,2.25,3.28571428571429,"Moderate"
100,997,1,"R_3U6imsog3uuR1uh",1,"6272eccadd98507271a651c7",1,7,1,1,5,4,7,7,9,7,7,4,4,4,4,7,4,7,4,4,4,4,7,1,7,7,7,7,7,7,1,7,7,7,7,1,1,7,1,7,7,7,7,6,7,4,7,7,4,4,4,4,7,7,4,4,4,4,5,4,4,7,7,7,4,7,7,7,1,6,1,6,6,6,6,1,1,7,50,"Because he was the reason this all happened. ","Hopefully die in prison",46,1,1,5,7,"Too long ",2,466,NA,NA,NA,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,1,7,4,0.995350443968003,7,7,4.5,6.375,1.84805864713043,1.42170454554922,7,4,5.2,7,7,7,7,7,7,7,7,7,7,6.2,4.75,4.2,6.25,5.5,5,5.23333333333333,6,4,4.85714285714286,"Conservative"
100,1096,1,"R_671cC7SZUCeNeyr",1,"682cd328bd53185cbbb59840",4,6,2,6,2,1,7,1,9,7,7,3,7,5,4,7,7,6,7,6,5,7,5,7,5,6,6,7,4,1,7,1,3,3,2,7,6,5,7,6,1,1,7,7,6,1,5,7,3,1,7,7,1,1,7,7,7,1,3,2,6,7,5,7,6,4,2,5,6,7,7,6,4,5,4,5,2,6,50,"Darryl deserves to pay for his crime. If left unpunished, he could do the same thing to another person. ","It will serve justice to Smith while at the same time, rehabilitating Darryl so that he can control his violent behavior.",25,2,1,4,2,"",2,465,NA,NA,NA,4,6,2,1,1,1,2,1,5,7,1,1,1,1,1,2,4,2,1,0.995350443968003,5,4,1.5,3.625,-0.332522663151496,0.331413890408253,7,5.66666666666667,6.2,3.66666666666667,6,4.6,4,1.66666666666667,2.5,1.5,4,3,2.875,6.4,1.25,1.8,6.25,3.25,4,3.5,4.66666666666667,6.25,5.57142857142857,"Liberal"
